Date,NVDA,GOOGL,AAPL,META
2023-11-27,48.21630859375,135.59678649902344,188.1966552734375,332.8738708496094
2023-11-28,47.79552459716797,136.38206481933594,188.80152893066406,337.14044189453125
2023-11-29,48.114356994628906,134.18524169921875,187.78018188476562,330.3874816894531
2023-11-30,46.745086669921875,131.73989868164062,188.35533142089844,325.3650207519531
2023-12-01,46.740089416503906,131.0738983154297,189.63450622558594,323.0477600097656
2023-12-04,45.48575973510742,128.4993438720703,187.8396759033203,318.2739562988281
2023-12-05,46.5452880859375,130.2091064453125,191.79617309570312,316.5533752441406
2023-12-06,45.482757568359375,129.24488830566406,190.7054443359375,315.7179260253906
2023-12-07,46.57527542114258,136.11366271972656,192.6390380859375,324.80804443359375
2023-12-08,47.484867095947266,134.18524169921875,194.0669708251953,330.9344482421875
2023-12-11,46.606258392333984,132.495361328125,191.5581817626953,323.5052185058594
2023-12-12,47.63580322265625,131.72998046875,193.07534790039062,332.3964538574219
2023-12-13,48.06661605834961,131.77967834472656,196.29808044433594,332.9136047363281
2023-12-14,48.3284912109375,131.15342712402344,196.44680786132812,331.3522033691406
2023-12-15,48.86825180053711,131.8094940185547,195.91136169433594,333.0926513671875
2023-12-18,50.05472946166992,134.9904327392578,194.24545288085938,342.73968505859375
2023-12-19,49.581932067871094,135.83535766601562,195.28665161132812,348.44842529296875
2023-12-20,48.089599609375,137.51528930664062,193.1943817138672,347.374267578125
2023-12-21,48.96820831298828,139.5828857421875,193.0456085205078,352.15802001953125
2023-12-22,48.808284759521484,140.64649963378906,191.97470092773438,351.4618835449219
2023-12-26,49.257076263427734,140.67633056640625,191.42929077148438,352.89398193359375
2023-12-27,49.395023345947266,139.53317260742188,191.5284423828125,355.87762451171875
2023-12-28,49.49997329711914,139.3939971923828,191.954833984375,356.3649597167969
2023-12-29,49.49997329711914,138.85723876953125,190.9136505126953,352.0287170410156
2024-01-02,48.14657211303711,137.34628295898438,184.08151245117188,344.4006042480469
2024-01-03,47.5478401184082,138.09181213378906,182.70315551757812,342.59051513671875
2024-01-04,47.97665023803711,135.57688903808594,180.38282775878906,345.22607421875
2024-01-05,49.075157165527344,134.9208221435547,179.65895080566406,350.0297546386719
2024-01-08,52.22975540161133,138.0122833251953,184.00218200683594,356.703125
2024-01-09,53.116363525390625,140.10972595214844,183.585693359375,355.4797668457031
2024-01-10,54.32582473754883,141.43177795410156,184.6268768310547,368.44866943359375
2024-01-11,54.797611236572266,141.2329864501953,184.0319061279297,367.6530456542969
2024-01-12,54.68566131591797,141.79957580566406,184.35914611816406,372.44671630859375
2024-01-16,56.3569221496582,141.64053344726562,182.08839416503906,365.4550476074219
2024-01-17,56.028072357177734,140.6266326904297,181.14634704589844,366.3601379394531
2024-01-18,57.081600189208984,142.62461853027344,187.04640197753906,374.0777893066406
2024-01-19,59.464542388916016,145.5073699951172,189.95179748535156,381.35784912109375
2024-01-22,59.62746810913086,145.11965942382812,192.26223754882812,379.69696044921875
2024-01-23,59.84636688232422,146.1633758544922,193.54141235351562,383.09832763671875
2024-01-24,61.33470916748047,147.81350708007812,192.86712646484375,388.56829833984375
2024-01-25,61.58959197998047,150.96458435058594,192.53990173339844,391.03472900390625
2024-01-26,61.00385284423828,151.28269958496094,190.80458068847656,391.989501953125
2024-01-29,62.43721389770508,152.59483337402344,190.12039184570312,398.83197021484375
2024-01-30,62.74607467651367,150.55706787109375,186.46133422851562,397.8772277832031
2024-01-31,61.499637603759766,139.26478576660156,182.85191345214844,388.0113525390625
2024-02-01,62.99896240234375,140.31846618652344,185.291259765625,392.6260070800781
2024-02-02,66.13057708740234,141.53118896484375,184.2897491455078,472.39837646484375
2024-02-05,69.30116271972656,142.8234405517578,186.10438537597656,456.90338134765625
2024-02-06,68.19265747070312,143.24093627929688,187.7107696533203,452.2389831542969
2024-02-07,70.06781768798828,144.67233276367188,187.81985473632812,467.0278625488281
2024-02-08,69.61001586914062,145.04014587402344,186.739013671875,467.43560791015625
2024-02-09,72.1009292602539,148.11172485351562,187.50352478027344,465.5559387207031
2024-02-12,72.21585845947266,146.65048217773438,185.81564331054688,466.34161376953125
2024-02-13,72.09593200683594,144.2747344970703,183.72068786621094,457.6095275878906
2024-02-14,73.86713409423828,145.06997680664062,182.8370361328125,470.69775390625
2024-02-15,72.62567901611328,141.91888427734375,182.549072265625,481.3890686035156
2024-02-16,72.58069610595703,139.68228149414062,181.01016235351562,470.73748779296875
2024-02-20,69.42111206054688,140.27870178222656,180.26548767089844,469.1760559082031
2024-02-21,67.4419937133789,141.70018005371094,181.02008056640625,465.9702453613281
2024-02-22,78.50306701660156,143.23098754882812,183.05545043945312,483.9905700683594
2024-02-23,78.78195190429688,143.10179138183594,181.21865844726562,481.89984130859375
2024-02-26,79.05683135986328,136.7498779296875,179.86834716796875,479.61993408203125
2024-02-27,78.66598510742188,138.0520477294922,181.327880859375,484.906494140625
2024-02-28,77.62846374511719,135.56695556640625,180.12648010253906,481.88983154296875
2024-02-29,79.07681274414062,137.63458251953125,179.46127319335938,487.9729919433594
2024-03-01,82.24239349365234,136.32241821289062,178.37904357910156,500.0893859863281
2024-03-04,85.19908142089844,132.55503845214844,173.85153198242188,495.99749755859375
2024-03-05,85.92980194091797,131.87908935546875,168.9070281982422,488.0625915527344
2024-03-06,88.66470336914062,130.6166534423828,167.9141845703125,493.90673828125
2024-03-07,92.63212585449219,133.57888793945312,167.7950439453125,509.9359130859375
2024-03-08,87.49317169189453,134.60275268554688,169.5126953125,503.7234191894531
2024-03-11,85.7398681640625,136.84927368164062,171.518310546875,481.46173095703125
2024-03-12,91.87643432617188,137.67433166503906,171.994873046875,497.5506286621094
2024-03-13,90.8518295288086,138.9566192626953,169.9098663330078,493.3890380859375
2024-03-14,87.90900421142578,142.24688720703125,171.76651000976562,489.66546630859375
2024-03-15,87.80205535888672,140.3383331298828,171.3892364501953,481.9695129394531
2024-03-18,88.41980743408203,146.79959106445312,172.4813690185547,494.7928466796875
2024-03-19,89.3624267578125,146.15345764160156,174.8245391845703,494.0560607910156
2024-03-20,90.33604431152344,147.85328674316406,177.39608764648438,503.29522705078125
2024-03-21,91.39861297607422,146.72007751464844,170.14813232421875,505.525390625
2024-03-22,94.25148010253906,149.8711700439453,171.05166625976562,507.33734130859375
2024-03-25,94.96418762207031,149.1753692626953,169.63186645507812,500.8062438964844
2024-03-26,92.524169921875,149.7717742919922,168.5,493.7076416015625
2024-03-27,90.21409606933594,149.9705810546875,172.07431030273438,491.6865539550781
2024-03-28,90.3200454711914,150.0301971435547,170.25735473632812,483.4429931640625
2024-04-01,90.32704162597656,154.56304931640625,168.8177032470703,489.1875915527344
2024-04-02,89.4164047241211,153.63856506347656,167.63616943359375,495.1811218261719
2024-04-03,88.92859649658203,153.99642944335938,168.44039916992188,504.5098876953125
2024-04-04,85.87080383300781,149.63259887695312,167.6163330078125,508.6715087890625
2024-04-05,87.97298431396484,151.5908660888672,168.3708953857422,525.0192260742188
2024-04-08,87.09832763671875,153.92684936523438,167.2489471435547,516.9649047851562
2024-04-09,85.32002258300781,155.6664276123047,168.46026611328125,514.6251831054688
2024-04-10,87.0043716430664,155.20916748046875,166.58372497558594,517.542236328125
2024-04-11,90.57994079589844,158.45965576171875,173.79197692871094,520.8576049804688
2024-04-12,88.15090942382812,156.7896728515625,175.2912139892578,509.64715576171875
2024-04-15,85.96676635742188,153.93679809570312,171.45872497558594,498.0285339355469
2024-04-16,87.38021087646484,153.47952270507812,168.1723175048828,497.5606384277344
2024-04-17,84.0015640258789,154.54315185546875,166.8021697998047,491.9952087402344
2024-04-18,84.63729858398438,155.07992553710938,165.84901428222656,499.5916442871094
2024-04-19,76.169677734375,153.17138671875,163.8235626220703,478.952880859375
2024-04-22,79.4863510131836,155.3483123779297,164.6575469970703,479.6099548339844
2024-04-23,82.39019775390625,157.31651306152344,165.7100067138672,493.9167175292969
2024-04-24,79.64530181884766,158.18133544921875,167.8148956298828,491.328125
2024-04-25,82.59912872314453,155.06997680664062,168.6787109375,439.4375305175781
2024-04-26,87.7000961303711,170.92489624023438,168.0928955078125,441.3391418457031
2024-04-29,87.72207641601562,165.15948486328125,172.26295471191406,430.7160949707031
2024-04-30,86.36762237548828,161.8095703125,169.1155548095703,428.2768859863281
2024-05-01,83.00794982910156,162.8831329345703,168.0928955078125,437.2571716308594
2024-05-02,85.78285217285156,165.62667846679688,171.7963104248047,439.7362060546875
2024-05-03,88.75366973876953,166.2429962158203,182.07252502441406,449.970947265625
2024-05-06,92.10332489013672,167.09786987304688,180.4144287109375,463.6305847167969
2024-05-07,90.51795959472656,170.2290802001953,181.0994873046875,466.1792907714844
2024-05-08,90.37602996826172,168.3702392578125,181.43707275390625,470.5201110839844
2024-05-09,88.71168518066406,168.94677734375,183.2540283203125,473.32769775390625
2024-05-10,89.84223937988281,167.6445770263672,181.99139404296875,474.1043395996094
2024-05-13,90.36302947998047,168.13165283203125,185.20269775390625,465.9503479003906
2024-05-14,91.31965637207031,169.32449340820312,186.3460235595703,469.7734375
2024-05-15,94.59233856201172,171.48155212402344,188.622802734375,479.4207763671875
2024-05-16,94.32144927978516,173.14161682128906,188.74208068847656,471.1473693847656
2024-05-17,92.44219970703125,175.0104217529297,188.7719268798828,469.83319091796875
2024-05-20,94.74227905273438,175.86524963378906,189.93515014648438,466.77667236328125
2024-05-21,95.3480453491211,176.7897491455078,191.2375946044922,462.5852355957031
2024-05-22,94.91221618652344,175.3284912109375,189.79595947265625,465.7213134765625
2024-05-23,103.75770568847656,172.515380859375,185.79922485351562,463.73016357421875
2024-05-24,106.42664337158203,173.94679260253906,188.8812713623047,476.11541748046875
2024-05-28,113.85566711425781,175.34837341308594,188.89126586914062,477.8079528808594
2024-05-29,114.77930450439453,174.8513641357422,189.1894989013672,472.2723388671875
2024-05-30,110.4560317993164,171.08395385742188,190.18368530273438,464.99456787109375
2024-05-31,109.58937072753906,171.4716339111328,191.13815307617188,464.7754821777344
2024-06-03,114.95423889160156,172.1376495361328,192.90786743164062,475.38861083984375
2024-06-04,116.39066314697266,172.75393676757812,193.2260284423828,474.89080810546875
2024-06-05,122.39128112792969,174.3642578125,194.7372283935547,492.8812561035156
2024-06-06,120.9498519897461,175.67640686035156,193.3552703857422,491.5870361328125
2024-06-07,120.83989715576172,173.41995239257812,195.75132751464844,490.79052734375
2024-06-10,121.74153900146484,174.1663055419922,192.00314331054688,500.38812255859375
2024-06-11,120.87181854248047,175.7685546875,205.9519805908203,505.2366638183594
2024-06-12,125.16046142578125,176.93292236328125,211.8377685546875,506.60064697265625
2024-06-13,129.56907653808594,174.3155975341797,213.00099182128906,501.88153076171875
2024-06-14,131.83836364746094,175.937744140625,211.26112365722656,502.4396057128906
2024-06-17,130.9386444091797,176.38558959960938,215.4169464111328,504.90118408203125
2024-06-18,135.5371856689453,174.24591064453125,213.0507049560547,497.7855224609375
2024-06-20,130.73870849609375,175.45010375976562,208.46734619140625,499.988037109375
2024-06-21,126.53002166748047,178.76405334472656,206.2900390625,493.09161376953125
2024-06-24,118.07269287109375,178.35601806640625,206.93629455566406,497.20751953125
2024-06-25,126.0501708984375,183.14283752441406,207.86090087890625,508.8576354980469
2024-06-26,126.3600845336914,182.9935760498047,212.01670837402344,511.3690490722656
2024-06-27,123.95083618164062,184.5161895751953,212.86181640625,517.7870483398438
2024-06-28,123.50098419189453,181.2718963623047,209.40191650390625,502.4993896484375
2024-07-01,124.26075744628906,182.10784912109375,215.49649047851562,502.95782470703125
2024-07-02,122.63125610351562,184.34701538085938,218.99610900878906,507.7613830566406
2024-07-03,128.23948669433594,184.9241943359375,220.2687225341797,508.2198181152344
2024-07-05,125.79026794433594,189.68116760253906,225.03102111816406,538.0675659179688
2024-07-08,128.15951538085938,188.1187286376953,226.50247192382812,527.5138549804688
2024-07-09,131.33851623535156,188.0689697265625,227.35748291015625,528.1914672851562
2024-07-10,134.86740112304688,190.25836181640625,231.6326141357422,532.8654174804688
2024-07-11,127.35977172851562,184.6754150390625,226.25392150878906,510.9504699707031
2024-07-12,129.19918823242188,184.1778564453125,229.2067108154297,497.1676330566406
2024-07-15,128.39944458007812,185.6307830810547,233.04440307617188,494.4669189453125
2024-07-16,126.32009887695312,183.0333709716797,233.4619903564453,488.11865234375
2024-07-17,117.95274353027344,180.14736938476562,227.5563507080078,460.4134826660156
2024-07-18,121.0517578125,176.83340454101562,222.8834991455078,474.2262268066406
2024-07-19,117.89275360107422,176.8035430908203,223.0127410888672,475.16302490234375
2024-07-22,123.50098419189453,180.79420471191406,222.66477966308594,485.73675537109375
2024-07-23,122.55127716064453,180.91363525390625,223.7086944580078,487.02239990234375
2024-07-24,114.21391296386719,171.7978057861328,217.27610778808594,459.6959228515625
2024-07-25,112.24453735351562,166.4735870361328,216.2322235107422,451.86279296875
2024-07-26,113.0242919921875,166.1949462890625,216.69949340820312,464.1108703613281
2024-07-29,111.55474853515625,168.71273803710938,216.97787475585938,464.1208190917969
2024-07-30,103.6972427368164,169.46908569335938,217.53463745117188,461.6094055175781
2024-07-31,116.9830322265625,170.71304321289062,220.79566955566406,473.20965576171875
2024-08-01,109.1755142211914,169.9368133544922,217.09716796875,496.0414733886719
2024-08-02,107.23612213134766,165.8565673828125,218.58848571777344,486.47430419921875
2024-08-05,100.41827392578125,158.4822998046875,208.05975341796875,474.1066589355469
2024-08-06,104.21707916259766,157.5269317626953,206.03152465820312,492.4039306640625
2024-08-07,98.87876892089844,158.1737823486328,208.60655212402344,487.2516174316406
2024-08-08,104.93685150146484,161.24888610839844,212.07638549804688,507.89093017578125
2024-08-09,104.7169189453125,162.8809814453125,214.9894256591797,516.0032348632812
2024-08-12,108.9855728149414,161.5076446533203,216.52230834960938,514.1893920898438
